id,year,school,dorm,mode,speed,target_units,is_early_riser,is_coffee_drinker,coffee_destination,coffee_duration_min,eats_lunch_on_campus_base,lunch_eateries,lunch_dining_halls,lunch_will_go_dorm,lunch_duration_min,lunch_avanti_eligible,lunch_yme_eligible,home_return_threshold_min,library_use_rate,library_destinations,eats_dinner_on_campus,dinner_duration_min,gym_days_per_week,gym_destination,gym_duration_min
128,1,hs_social,Burbank,bike,5.65,12,False,True,Starbucks,5,0.85,CODAB|TAP|CoHo,Stern Dining|Arrillaga,True,22,False,False,94,0.65,Lathrop|Green,False,18,0,ACSR,47
129,3,doerr,Roble Hall,bike,4.57,16,True,True,CODAB,9,0.85,Forbes|CoHo|Subway,Lakeside|Arrillaga,False,25,False,False,103,0.5,Huang|Green,False,56,1,AOERC,75
130,3,engineering,Sally Ride,bike,4.14,15,True,True,Coupa GSB,5,0.85,Coupa GSB|Coupa Y2E2|TAP,Stern Dining|Wilbur Dining,True,45,False,False,54,0.4,Lathrop|Lane,False,54,2,ACSR,27
131,2,engineering,Muwekma-Tah-Ruk,bike,5.27,18,False,True,CODAB,13,0.85,CoHo|Voyager|Coupa GSB,Stern Dining|Casper,False,30,False,False,106,0.4,Huang|Y2E2,True,42,3,AOERC,49
132,2,hs_natural,Roble Hall,walk,1.36,12,False,True,Forbes,7,0.85,Coupa Y2E2|Treehouse|Coupa Green,Lakeside|EVGR Dining,False,13,False,False,80,0.5,Green|Lathrop,False,54,5,AOERC,56
133,1,hs_interdisc,Muwekma-Tah-Ruk,walk,1.31,18,False,True,Coupa Green,7,0.85,Coupa GSB|Panda|Voyager,Stern Dining|Branner Dining,True,42,False,False,63,0.5,Lane|Green,False,34,0,AOERC,58
134,3,engineering,Mirrielees,bike,4.97,12,False,True,Coupa GSB,6,0.85,CoHo|TAP|CODAB,EVGR Dining|Ricker,True,43,False,False,105,0.4,Y2E2|Huang,False,38,1,ACSR,50
135,2,engineering,Roble Hall,bike,5.19,12,False,True,CODAB,8,0.85,CoHo|Coupa GSB|Treehouse,Lakeside|Wilbur Dining,True,40,False,False,119,0.4,Green|Huang,False,29,6,AOERC,64
136,1,hs_interdisc,Castano,bike,4.46,13,False,False,,11,0.85,TAP|Treehouse|Bytes,Casper|FloMo Dining,True,27,False,False,108,0.5,Green|Lane,True,39,1,ACSR,57
137,3,engineering,550 Lasuen,bike,5.02,14,False,False,,7,0.85,Coupa Green|Panda|Olives,Stern Dining|FloMo Dining,False,25,False,False,92,0.4,Y2E2|Lathrop,False,23,1,AOERC,28
138,4,hs_interdisc,Trancos,walk,1.62,15,False,True,CoHo,6,0.85,Coupa Green|Treehouse|CODAB,Wilbur Dining|Arrillaga,True,33,False,False,86,0.5,Lane|Y2E2,True,49,3,ACSR,46
139,2,engineering,Kappa Alpha Theta,bike,5.23,15,False,True,Forbes,8,0.85,Coupa GSB|Panda|Bytes,Stern Dining|Arrillaga,False,33,False,False,146,0.4,Lane|Huang,True,18,0,ACSR,53
140,4,engineering,Kimball,bike,5.64,12,True,False,,10,0.85,Treehouse|TAP|Subway,Casper|Stern Dining,True,37,False,False,161,0.4,Huang|Y2E2,True,32,0,ACSR,42
141,2,hs_social,Kappa Alpha,bike,4.93,17,False,False,,5,0.85,Coupa Y2E2|Olives|Treehouse,Stern Dining|Arrillaga,True,17,False,False,126,0.65,Lane|Lathrop,True,49,4,AOERC,63
142,3,hs_social,Hammarskjold,walk,1.66,13,True,True,Coupa Green,10,0.85,TAP|Voyager|Panda,Stern Dining|Arrillaga,True,24,False,False,110,0.65,Lathrop|Lane,True,50,1,ACSR,75
143,4,engineering,Kimball,bike,4.04,18,False,False,,7,0.85,Bytes|Panda|Coupa GSB,Casper|EVGR Dining,True,25,False,False,97,0.4,Lathrop|Green,True,44,0,ACSR,76
144,2,hs_social,Kappa Alpha Theta,bike,4.57,20,True,True,Forbes,8,0.85,Subway|Coupa Green|CoHo,Stern Dining|EVGR Dining,True,38,False,False,93,0.65,Green|Lane,False,33,1,ACSR,56
145,3,hs_interdisc,Kappa Sigma,bike,4.84,16,True,True,Forbes,8,0.85,Voyager|Forbes|Bytes,Stern Dining|Arrillaga,False,36,False,False,135,0.5,Green|Lathrop,True,30,6,AOERC,45
146,2,engineering,Okada,walk,1.57,12,True,True,Coupa Green,8,0.85,CODAB|Voyager|Olives,Wilbur Dining|Branner Dining,True,15,False,False,148,0.4,Huang|Y2E2,False,55,2,ACSR,51
147,4,engineering,Otero,bike,5.59,13,False,True,CODAB,7,0.85,Voyager|TAP|Olives,Wilbur Dining|Branner Dining,True,22,False,False,176,0.4,Green|Y2E2,False,48,3,ACSR,61
148,1,engineering,Larkin,bike,4.47,15,True,True,Coupa Green,4,0.85,TAP|Treehouse|Subway,Stern Dining|Casper,True,24,False,False,123,0.4,Huang|Lathrop,True,47,0,ACSR,26
149,2,hs_humanities,Twain,bike,4.2,14,True,False,,8,0.85,Coupa GSB|Coupa Green|CODAB,Stern Dining|Casper,True,24,False,False,87,0.65,Green|Huang,True,47,4,ACSR,61
150,2,hs_social,Kappa Alpha,bike,5.77,12,True,True,Coupa Green,8,0.85,Treehouse|Bytes|Subway,Stern Dining|FloMo Dining,True,21,False,False,97,0.65,Lathrop|Green,True,32,0,AOERC,46
151,4,engineering,Crothers Memorial,bike,5.0,12,True,True,Coupa GSB,10,0.85,Treehouse|Coupa Green|Forbes,Arrillaga|EVGR Dining,True,29,False,False,138,0.4,Lathrop|Green,True,37,5,ACSR,89
152,4,hs_interdisc,Columbae,walk,1.4,14,True,True,Coupa GSB,7,0.85,CODAB|Olives|CoHo,Stern Dining|FloMo Dining,True,34,False,False,127,0.5,Huang|Lathrop,True,46,1,ACSR,86
153,4,hs_interdisc,Narnia,bike,4.67,15,True,True,CoHo,4,0.85,Olives|Treehouse|Panda,Stern Dining|Casper,True,31,False,False,133,0.5,Lathrop|Green,False,44,0,AOERC,72
154,4,hs_social,Kimball,bike,4.22,14,True,True,Coupa Green,8,0.85,Olives|Bytes|Coupa Green,Casper|FloMo Dining,True,24,False,False,74,0.65,Y2E2|Green,True,38,4,ACSR,65
155,1,engineering,Burbank,walk,1.47,16,False,False,,7,0.85,Voyager|Coupa Green|TAP,Stern Dining|Arrillaga,True,19,False,False,120,0.4,Huang|Y2E2,True,27,6,ACSR,50
156,1,hs_social,Burbank,bike,4.61,16,False,True,Coupa Green,8,0.85,Subway|Coupa GSB|Coupa Y2E2,Stern Dining|Branner Dining,True,25,False,False,94,0.65,Green|Huang,False,63,0,ACSR,60
157,1,engineering,Alondra,bike,5.6,13,False,True,CoHo,11,0.85,TAP|Olives|Panda,FloMo Dining|Lakeside,True,34,False,False,136,0.4,Lathrop|Y2E2,True,27,0,AOERC,52
158,3,hs_interdisc,Alpha Phi/KKG,bike,4.78,15,True,True,CoHo,11,0.85,Subway|Voyager|Coupa Green,Stern Dining|EVGR Dining,True,37,False,False,112,0.5,Huang|Green,False,38,3,ACSR,44
159,1,hs_humanities,Donner,electric,6.33,16,True,True,Coupa GSB,5,0.85,Coupa Y2E2|Olives|Subway,Stern Dining|Ricker,True,33,False,False,158,0.65,Y2E2|Green,True,35,1,ACSR,50
160,1,engineering,Branner,walk,1.67,16,True,False,,5,0.85,Treehouse|Subway|Coupa GSB,Branner Dining|Wilbur Dining,False,24,False,False,108,0.4,Y2E2|Lathrop,True,49,1,ACSR,39
161,3,hs_interdisc,Roble Hall,bike,4.34,12,True,True,CoHo,8,0.85,Panda|TAP|Coupa Green,Lakeside|Ricker,False,43,False,False,112,0.5,Huang|Lathrop,True,34,0,AOERC,78
162,4,hs_social,Toyon,walk,1.67,12,False,True,Bytes,8,0.85,TAP|Subway|Forbes,Branner Dining|Wilbur Dining,True,35,False,False,98,0.65,Lathrop|Lane,False,35,3,ACSR,30
163,1,engineering,Ujamaa,bike,5.35,15,False,True,CoHo,6,0.85,Coupa Green|Olives|CODAB,Lakeside|Arrillaga,False,34,False,False,119,0.4,Huang|Lathrop,True,56,3,AOERC,46
164,1,hs_humanities,West Lagunita,bike,4.0,12,True,True,Starbucks,9,0.85,Subway|CoHo|Treehouse,Lakeside|Stern Dining,True,34,False,False,108,0.65,Lane|Lathrop,True,51,0,AOERC,20
165,2,engineering,Adelfa,walk,1.36,14,False,True,Bytes,8,0.85,Coupa Green|Treehouse|TAP,Lakeside|Wilbur Dining,True,31,False,False,122,0.4,Huang|Lathrop,True,24,6,AOERC,76
166,2,hs_humanities,Kimball,bike,4.83,14,True,True,CoHo,6,0.85,Bytes|Voyager|Coupa Green,Casper|Branner Dining,False,30,False,False,86,0.65,Lathrop|Huang,False,52,3,ACSR,72
167,3,hs_interdisc,EVGR,bike,4.32,16,True,False,,9,0.85,CoHo|CODAB|Panda,Wilbur Dining|Ricker,True,31,False,False,153,0.5,Huang|Lathrop,True,30,2,ACSR,48
168,4,engineering,Toyon,bike,5.35,16,False,False,,10,0.85,Olives|Coupa GSB|Coupa Y2E2,Branner Dining|FloMo Dining,True,39,False,False,60,0.4,Y2E2|Lathrop,True,27,3,ACSR,84
169,3,hs_social,Adelfa,bike,4.66,17,True,False,,10,0.85,CoHo|Subway|Coupa Green,Lakeside|Arrillaga,True,39,False,False,89,0.65,Huang|Lathrop,True,46,0,AOERC,32
170,2,hs_interdisc,Toyon,bike,5.63,16,False,False,,8,0.85,CODAB|Panda|Forbes,Branner Dining|Casper,True,19,False,False,122,0.5,Lathrop|Y2E2,False,37,0,ACSR,20
171,3,engineering,Roble Hall,bike,4.23,15,False,True,Bytes,8,0.85,Panda|Coupa Green|CoHo,Lakeside|Arrillaga,True,43,False,False,182,0.4,Y2E2|Huang,True,54,3,AOERC,63
172,3,hs_social,Terra,walk,1.43,17,True,False,,8,0.85,Olives|CODAB|Coupa GSB,Stern Dining|Arrillaga,False,25,False,False,87,0.65,Green|Lathrop,False,37,4,ACSR,96
173,4,hs_natural,Ng,bike,4.23,14,False,False,,11,0.85,Forbes|Coupa GSB|Coupa Green,Casper|Stern Dining,True,16,False,False,99,0.5,Lathrop|Green,True,48,1,ACSR,63
174,1,engineering,Soto,bike,4.36,16,False,True,Coupa Green,12,0.85,Treehouse|Olives|Coupa Green,Wilbur Dining|EVGR Dining,True,21,False,False,121,0.4,Y2E2|Lathrop,False,44,2,ACSR,76
175,3,hs_humanities,Phi Kappa Psi,bike,5.13,17,True,False,,5,0.85,CoHo|Panda|Subway,Stern Dining|Wilbur Dining,False,34,False,False,159,0.65,Y2E2|Huang,True,48,1,ACSR,63
176,4,engineering,680 Lomita,walk,1.46,14,True,True,CODAB,7,0.85,Olives|Subway|Voyager,Stern Dining|Lakeside,True,41,False,False,156,0.4,Y2E2|Huang,False,43,1,AOERC,92
177,3,hs_interdisc,EVGR,bike,4.58,16,True,True,Forbes,10,0.85,Forbes|Coupa Green|Coupa Y2E2,Wilbur Dining|Casper,True,17,False,False,118,0.5,Green|Huang,False,40,2,ACSR,58
178,2,hs_interdisc,Kimball,walk,1.67,16,True,False,,6,0.85,Subway|Bytes|Coupa Green,Casper|Wilbur Dining,True,32,False,False,122,0.5,Lathrop|Green,True,49,5,ACSR,72
179,4,hs_humanities,Pluto,bike,5.37,19,False,True,Coupa GSB,9,0.85,Olives|Coupa Green|Subway,Stern Dining|Branner Dining,False,26,False,False,150,0.65,Lathrop|Y2E2,False,44,1,ACSR,57
180,2,engineering,Twain,bike,4.46,15,True,True,Forbes,8,0.85,Coupa Y2E2|Treehouse|Panda,Stern Dining|EVGR Dining,False,32,False,False,94,0.4,Huang|Lathrop,True,28,0,ACSR,57
181,2,engineering,Columbae,bike,4.3,14,False,True,Coupa GSB,10,0.85,Bytes|Panda|Voyager,Stern Dining|Lakeside,True,27,False,False,101,0.4,Y2E2|Lathrop,False,39,2,ACSR,33
182,2,hs_social,Enchanted Broccoli Forest,walk,1.61,12,False,False,,10,0.85,CoHo|Coupa GSB|Bytes,Stern Dining|FloMo Dining,True,27,False,False,80,0.65,Green|Lane,False,53,0,AOERC,50
183,2,doerr,Crothers Memorial,walk,1.47,20,True,True,Forbes,4,0.85,Coupa Y2E2|Bytes|CODAB,Arrillaga|Wilbur Dining,True,34,False,False,103,0.5,Y2E2|Huang,False,48,3,ACSR,61
184,4,doerr,Casa Zapata,walk,1.62,15,False,True,Forbes,7,0.85,Voyager|Coupa Y2E2|TAP,Stern Dining|Wilbur Dining,False,39,False,False,162,0.5,Lathrop|Y2E2,True,39,0,ACSR,68
185,4,hs_social,Muwekma-Tah-Ruk,bike,4.32,14,False,False,,9,0.85,Coupa Y2E2|TAP|Panda,Stern Dining|Arrillaga,False,32,False,False,113,0.65,Lane|Lathrop,True,46,3,AOERC,53
186,3,hs_interdisc,680 Lomita,bike,5.79,17,False,True,Coupa Y2E2,4,0.85,Olives|Treehouse|CoHo,Stern Dining|Arrillaga,False,31,False,False,113,0.5,Green|Y2E2,False,33,0,AOERC,62
187,1,hs_social,Otero,bike,4.83,16,False,True,CODAB,7,0.85,Voyager|Coupa Y2E2|CODAB,Wilbur Dining|Stern Dining,True,23,False,False,96,0.65,Lathrop|Huang,False,48,0,ACSR,43
188,1,hs_social,Schiff,bike,5.5,13,False,True,Coupa GSB,8,0.85,CoHo|Coupa Green|Olives,Ricker|FloMo Dining,True,21,False,False,154,0.65,Green|Huang,False,49,0,AOERC,40
189,2,engineering,Junipero,bike,4.88,14,True,False,,6,0.85,Subway|Panda|Voyager,Wilbur Dining|FloMo Dining,True,46,False,False,81,0.4,Huang|Y2E2,False,26,2,ACSR,99
190,1,hs_natural,Crothers,walk,1.51,13,False,False,,7,0.85,Coupa Y2E2|Coupa Green|TAP,Arrillaga|Wilbur Dining,True,39,False,False,130,0.5,Lathrop|Y2E2,True,37,4,ACSR,76
191,1,engineering,West Lagunita,bike,4.06,14,False,True,Forbes,12,0.85,CoHo|Coupa Green|Panda,Lakeside|Ricker,True,39,False,False,91,0.4,Huang|Lane,True,46,0,AOERC,65
192,4,engineering,Crothers Memorial,bike,5.48,14,True,True,CODAB,9,0.85,Voyager|Coupa Green|Bytes,Arrillaga|Branner Dining,True,33,False,False,103,0.4,Lathrop|Huang,False,42,2,ACSR,55
193,4,engineering,Roble Hall,bike,4.46,15,False,True,CoHo,11,0.85,Panda|Subway|Voyager,Lakeside|Casper,True,24,False,False,174,0.4,Huang|Green,False,34,0,AOERC,70
194,3,hs_social,Toyon,bike,4.39,13,False,False,,8,0.85,CODAB|Coupa GSB|CoHo,Branner Dining|Wilbur Dining,True,29,False,False,94,0.65,Lathrop|Green,True,40,0,ACSR,40
195,4,engineering,Okada,walk,1.37,17,True,False,,10,0.85,CODAB|Forbes|Olives,Wilbur Dining|Stern Dining,False,32,False,False,140,0.4,Y2E2|Lane,False,42,0,ACSR,66
196,2,doerr,Otero,bike,4.81,15,True,True,Starbucks,8,0.85,Coupa Green|Voyager|Coupa Y2E2,Wilbur Dining|Branner Dining,True,38,False,False,136,0.5,Y2E2|Lathrop,True,27,1,ACSR,89
197,4,hs_humanities,Mirrielees,walk,1.39,14,False,True,CoHo,9,0.85,CoHo|Voyager|Coupa Y2E2,EVGR Dining|Branner Dining,True,31,False,False,125,0.65,Green|Lathrop,True,30,0,ACSR,69
198,2,hs_social,Roble Hall,bike,5.49,18,False,True,Forbes,8,0.85,Coupa Green|TAP|CoHo,Lakeside|Wilbur Dining,True,28,False,False,147,0.65,Lathrop|Y2E2,False,43,0,AOERC,74
199,1,engineering,Cedro,bike,4.47,13,False,False,,12,0.85,TAP|Olives|Coupa Y2E2,Wilbur Dining|Stern Dining,True,30,False,False,107,0.4,Lathrop|Green,False,50,0,ACSR,87
200,4,hs_natural,Enchanted Broccoli Forest,bike,4.49,15,True,False,,10,0.85,CoHo|CODAB|Subway,Stern Dining|Branner Dining,False,17,False,False,135,0.5,Green|Huang,False,15,1,AOERC,53
201,2,hs_interdisc,Toyon,walk,1.3,12,False,True,Bytes,7,0.85,TAP|Olives|Coupa GSB,Branner Dining|Casper,True,28,False,False,166,0.5,Lathrop|Y2E2,False,48,2,ACSR,68
202,4,hs_interdisc,Loro,bike,4.85,17,True,False,,8,0.85,Olives|Bytes|Voyager,FloMo Dining|Casper,True,27,False,False,142,0.5,Y2E2|Huang,True,35,1,AOERC,43
203,4,engineering,Kimball,bike,4.35,13,True,False,,7,0.85,Treehouse|Coupa GSB|Voyager,Casper|Ricker,True,22,False,False,126,0.4,Huang|Lathrop,True,22,2,ACSR,74
204,1,engineering,Castano,bike,4.32,14,False,True,Forbes,11,0.85,Bytes|Subway|Olives,Casper|Arrillaga,False,26,False,False,98,0.4,Huang|Green,False,44,0,ACSR,58
205,4,engineering,Roble Hall,walk,1.44,15,False,True,Coupa Y2E2,6,0.85,Coupa Green|Voyager|Coupa Y2E2,Lakeside|Ricker,True,35,False,False,132,0.4,Y2E2|Green,False,33,0,AOERC,68
206,3,engineering,Mirrielees,bike,4.18,12,False,True,Coupa GSB,5,0.85,Panda|Coupa GSB|Voyager,EVGR Dining|Wilbur Dining,True,26,False,False,119,0.4,Lathrop|Huang,False,30,0,ACSR,40
207,1,hs_interdisc,Crothers,bike,5.36,17,False,True,Forbes,5,0.85,Coupa Y2E2|Voyager|Coupa GSB,Arrillaga|Branner Dining,True,18,False,False,100,0.5,Green|Lathrop,False,22,5,ACSR,56
208,3,doerr,Ujamaa,bike,4.58,13,True,False,,6,0.85,Coupa GSB|CoHo|CODAB,Lakeside|Wilbur Dining,True,30,False,False,143,0.5,Y2E2|Huang,True,26,0,AOERC,86
209,3,hs_natural,Gavilan,electric,7.0,15,False,True,Coupa Y2E2,8,0.85,Bytes|TAP|CODAB,FloMo Dining|Lakeside,True,27,False,False,150,0.5,Green|Lane,True,42,4,AOERC,75
210,2,hs_interdisc,Okada,bike,4.35,18,False,True,Forbes,10,0.85,Panda|CODAB|TAP,Wilbur Dining|FloMo Dining,True,29,False,False,116,0.5,Y2E2|Lathrop,True,46,1,ACSR,84
211,4,hs_interdisc,Roble Hall,bike,4.78,15,False,True,Forbes,6,0.85,Olives|TAP|Forbes,Lakeside|Arrillaga,False,19,False,False,121,0.5,Huang|Green,True,40,3,AOERC,60
212,4,hs_humanities,Roble Hall,bike,4.81,18,False,False,,9,0.85,Treehouse|Coupa Green|Bytes,Lakeside|Stern Dining,False,24,False,False,57,0.65,Lathrop|Y2E2,False,34,5,AOERC,84
213,2,hs_social,Roble Hall,bike,4.62,14,True,True,Coupa GSB,7,0.85,Treehouse|Coupa Y2E2|Bytes,Lakeside|FloMo Dining,True,40,False,False,84,0.65,Green|Huang,False,36,1,AOERC,23
214,1,engineering,Cardenal,bike,4.39,14,False,True,Bytes,8,0.85,Treehouse|Subway|TAP,FloMo Dining|Lakeside,False,20,False,False,110,0.4,Huang|Lathrop,True,49,2,AOERC,77
215,4,engineering,Govco Suites,bike,5.08,16,False,True,Coupa Y2E2,7,0.85,Coupa Green|Bytes|Subway,Ricker|Arrillaga,True,12,True,False,155,0.4,Y2E2|Huang,True,55,4,AOERC,55
216,1,hs_humanities,West Lagunita,bike,5.04,15,False,False,,8,0.85,Olives|Coupa Y2E2|TAP,Lakeside|Wilbur Dining,False,25,False,False,125,0.65,Green|Lathrop,True,47,2,AOERC,40
217,1,hs_social,Arroyo,walk,1.6,12,True,False,,2,0.85,CoHo|Olives|Voyager,Wilbur Dining|Ricker,True,35,False,False,129,0.65,Y2E2|Lathrop,True,29,4,ACSR,30
218,2,hs_interdisc,Cardenal,bike,4.6,14,False,True,CoHo,12,0.85,Bytes|Coupa Green|Forbes,FloMo Dining|Stern Dining,True,35,False,False,90,0.5,Huang|Y2E2,True,46,0,AOERC,62
219,2,hs_interdisc,Loro,walk,1.61,12,False,True,Coupa Green,9,0.85,Coupa GSB|Subway|Coupa Y2E2,FloMo Dining|Ricker,True,32,False,False,146,0.5,Y2E2|Green,True,38,0,AOERC,82
220,3,hs_humanities,EVGR,bike,4.34,13,False,True,CODAB,10,0.85,Bytes|Treehouse|Coupa Green,Lakeside|Branner Dining,True,10,False,False,172,0.65,Lathrop|Green,True,32,0,ACSR,52
221,4,engineering,Otero,bike,4.87,14,True,True,Starbucks,10,0.85,Bytes|Subway|CODAB,Wilbur Dining|Arrillaga,True,28,False,False,123,0.4,Lathrop|Y2E2,False,52,1,ACSR,68
222,4,hs_interdisc,Sally Ride,bike,4.75,12,False,True,Bytes,4,0.85,Olives|Bytes|CODAB,Stern Dining|Ricker,True,35,False,False,107,0.5,Y2E2|Lane,True,30,0,ACSR,58
223,4,hs_natural,Murray,bike,5.57,14,False,True,Bytes,8,0.85,Forbes|Bytes|Coupa GSB,Ricker|Arrillaga,True,22,False,True,199,0.5,Y2E2|Huang,False,34,2,AOERC,49
224,3,hs_interdisc,BOB,walk,1.57,14,False,True,Starbucks,8,0.85,CoHo|Forbes|Bytes,Stern Dining|Branner Dining,True,29,False,False,158,0.5,Lathrop|Green,False,37,0,AOERC,81
225,3,engineering,Toyon,bike,4.39,14,True,False,,9,0.85,CODAB|Coupa Green|Treehouse,Branner Dining|Ricker,True,30,False,False,148,0.4,Huang|Y2E2,True,40,0,ACSR,34
226,1,engineering,Crothers,bike,4.73,15,True,True,Coupa Y2E2,9,0.85,CODAB|CoHo|Subway,Arrillaga|Branner Dining,True,15,False,False,161,0.4,Green|Lathrop,True,30,1,ACSR,61
227,4,engineering,Sigma Phi Epsilon,bike,5.14,13,False,True,Starbucks,7,0.85,Olives|Coupa Green|Subway,Stern Dining|EVGR Dining,True,42,False,False,146,0.4,Y2E2|Huang,False,48,2,AOERC,20
228,2,engineering,Roble Hall,electric,7.92,15,False,True,Coupa Green,8,0.85,Voyager|CoHo|TAP,Lakeside|FloMo Dining,True,37,False,False,86,0.4,Huang|Y2E2,True,35,0,AOERC,36
229,3,engineering,Mirrielees,walk,1.67,12,True,False,,7,0.85,Voyager|Coupa Green|Bytes,EVGR Dining|Lakeside,True,23,False,False,129,0.4,Green|Lane,False,53,2,ACSR,74
230,1,engineering,Ujamaa,walk,1.51,13,True,True,CODAB,13,0.85,Coupa Y2E2|CoHo|TAP,Lakeside|Ricker,False,26,False,False,87,0.4,Huang|Lathrop,False,34,4,AOERC,25
231,3,engineering,Twain,walk,1.69,16,True,True,Coupa Y2E2,9,0.85,Coupa Y2E2|Treehouse|Olives,Stern Dining|Branner Dining,True,24,False,False,229,0.4,Y2E2|Lathrop,True,33,1,ACSR,60
232,1,engineering,Otero,walk,1.65,16,True,True,CODAB,9,0.85,Treehouse|Olives|Coupa Green,Wilbur Dining|Lakeside,True,24,False,False,178,0.4,Huang|Lathrop,False,48,1,ACSR,93
233,4,hs_humanities,Govco Suites,bike,4.23,15,True,True,Coupa Green,7,0.85,Subway|Coupa Y2E2|Olives,Ricker|Lakeside,True,36,True,False,116,0.65,Lane|Huang,False,47,2,AOERC,66
234,3,hs_interdisc,Mirrielees,electric,7.41,12,False,True,Coupa Green,6,0.85,Subway|Forbes|Coupa Y2E2,EVGR Dining|Arrillaga,False,31,False,False,83,0.5,Green|Y2E2,False,17,2,ACSR,56
235,2,engineering,Ng,bike,4.16,12,False,False,,10,0.85,Coupa Y2E2|Panda|Coupa GSB,Casper|Stern Dining,True,42,False,False,72,0.4,Huang|Y2E2,False,38,2,ACSR,73
236,4,hs_interdisc,EVGR,bike,4.06,15,False,False,,8,0.85,Treehouse|CODAB|Coupa Green,EVGR Dining|Casper,True,20,False,False,121,0.5,Huang|Lathrop,True,16,0,ACSR,82
237,1,hs_humanities,Castano,bike,5.69,12,True,True,Coupa Y2E2,7,0.85,Treehouse|Voyager|CODAB,Casper|Wilbur Dining,True,38,False,False,166,0.65,Lane|Lathrop,True,42,3,ACSR,40
238,1,engineering,Alondra,walk,1.38,16,False,True,CoHo,6,0.85,Treehouse|Coupa GSB|CODAB,FloMo Dining|Arrillaga,True,32,False,False,179,0.4,Huang|Lane,True,52,1,AOERC,74
239,4,hs_interdisc,Robert Moore North,walk,1.62,19,False,True,CoHo,10,0.85,Bytes|Subway|Coupa GSB,Stern Dining|FloMo Dining,True,21,False,False,169,0.5,Y2E2|Huang,False,42,3,AOERC,63
240,4,hs_humanities,Norcliffe,walk,1.39,16,True,True,CODAB,7,0.85,Coupa Green|Forbes|Coupa Y2E2,Lakeside|FloMo Dining,True,27,False,False,72,0.65,Green|Huang,True,27,2,AOERC,48
241,4,engineering,Toussaint,bike,4.33,17,False,True,CoHo,14,0.85,CODAB|Subway|Treehouse,Stern Dining|Wilbur Dining,False,26,False,False,121,0.4,Y2E2|Huang,True,34,2,ACSR,94
242,3,hs_social,Twain,walk,1.59,16,False,False,,8,0.85,Bytes|Coupa GSB|Olives,Stern Dining|Wilbur Dining,True,39,False,False,129,0.65,Green|Lane,True,42,1,ACSR,44
243,4,engineering,Muwekma-Tah-Ruk,bike,4.94,14,True,True,CODAB,11,0.85,Coupa Green|Olives|CODAB,Stern Dining|Branner Dining,True,15,False,False,117,0.4,Huang|Y2E2,True,54,5,AOERC,69
244,2,doerr,Meier,bike,4.76,15,False,False,,12,0.85,CoHo|Forbes|Bytes,Lakeside|Branner Dining,True,33,False,False,96,0.5,Green|Y2E2,False,44,2,AOERC,44
245,3,engineering,Sigma Nu,walk,1.69,18,True,False,,6,0.85,Bytes|CoHo|TAP,Stern Dining|Casper,False,18,False,False,147,0.4,Green|Huang,True,58,1,ACSR,53
246,4,hs_interdisc,Burbank,bike,5.17,14,False,True,Bytes,8,0.85,TAP|Coupa GSB|Treehouse,Stern Dining|EVGR Dining,True,28,False,False,109,0.5,Green|Lane,True,35,3,ACSR,69
247,2,hs_interdisc,Kairos,bike,4.63,15,False,False,,7,0.85,Panda|Coupa Green|Treehouse,Stern Dining|FloMo Dining,True,30,False,False,101,0.5,Y2E2|Lane,False,45,0,ACSR,20
248,3,hs_humanities,Roble Hall,bike,5.46,15,False,True,Coupa Green,5,0.85,Bytes|Voyager|Coupa Green,Lakeside|Branner Dining,True,22,False,False,151,0.65,Green|Lane,False,36,3,AOERC,50
249,3,hs_interdisc,Kimball,bike,4.24,17,True,False,,5,0.85,Treehouse|Olives|Coupa GSB,Casper|FloMo Dining,True,17,False,False,112,0.5,Green|Huang,True,46,2,ACSR,89
250,3,hs_social,Mirrielees,bike,4.2,12,True,True,Coupa GSB,11,0.85,Coupa Green|Bytes|CODAB,EVGR Dining|Wilbur Dining,True,43,False,False,113,0.65,Y2E2|Green,False,42,1,ACSR,20
251,1,engineering,Lantana,bike,5.59,15,False,True,CoHo,8,0.85,Forbes|Subway|Panda,Casper|Lakeside,False,35,False,False,123,0.4,Lathrop|Huang,True,50,0,ACSR,79
252,3,engineering,Norcliffe,bike,4.27,15,False,True,Coupa Green,8,0.85,Forbes|Subway|Treehouse,Lakeside|Ricker,True,28,False,False,51,0.4,Lane|Huang,True,21,0,AOERC,72
253,2,engineering,Roble Hall,bike,4.13,12,False,True,Starbucks,8,0.85,CoHo|Panda|Subway,Lakeside|FloMo Dining,True,40,False,False,146,0.4,Green|Huang,True,42,2,AOERC,37
254,4,hs_social,Govco Suites,bike,5.48,13,False,False,,8,0.85,CoHo|Voyager|Coupa Y2E2,Ricker|Stern Dining,True,33,True,False,144,0.65,Huang|Y2E2,False,53,3,AOERC,56
255,2,engineering,Meier,bike,4.43,14,False,False,,6,0.85,CoHo|Olives|TAP,Lakeside|FloMo Dining,True,46,False,False,132,0.4,Huang|Lathrop,False,32,0,AOERC,43
256,2,engineering,Okada,bike,4.55,12,False,False,,10,0.85,Panda|Coupa GSB|Coupa Y2E2,Wilbur Dining|EVGR Dining,True,35,False,False,121,0.4,Huang|Y2E2,True,20,4,ACSR,96
