course_code,subject,title,units_min,units_max,term,section_num,component,max_enrolled,curr_enrolled,building,days,start_time,end_time,start_date,end_date,school,level_num,level,section_id,is_anchor
106B,CS,Programming Abstractions,3,5,2025-2026 Spring,1,LEC,999,264,Hewlett Teaching Center 200,"Monday,Wednesday,Friday",1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,106,intro,CS-106B-LEC-01,True
106E,CS,Exploring Computing,3,3,2025-2026 Spring,1,LEC,95,58,260-113,"Monday,Wednesday,Friday",12:30:00 PM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,106,intro,CS-106E-LEC-01,True
106EA,CS,Exploring Artificial Intelligence,3,3,2025-2026 Spring,1,LEC,140,60,CODAB60,"Monday,Wednesday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,106,intro,CS-106EA-LEC-01,True
106L,CS,Standard C++ Programming Laboratory,1,1,2025-2026 Spring,1,LAB,60,25,Thornton 110,"Tuesday,Thursday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,106,intro,CS-106L-LAB-01,True
107,CS,Computer Organization and Systems,3,5,2025-2026 Spring,4,LBS,24,0,160-326,Wednesday,4:30:00 PM,5:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,107,intro,CS-107-LBS-04,False
107,CS,Computer Organization and Systems,3,5,2025-2026 Spring,6,LBS,21,0,Gates100,Thursday,1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,107,intro,CS-107-LBS-06,False
107,CS,Computer Organization and Systems,3,5,2025-2026 Spring,7,LBS,21,0,Littlefield 104,Thursday,3:00:00 PM,4:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,107,intro,CS-107-LBS-07,False
107,CS,Computer Organization and Systems,3,5,2025-2026 Spring,9,LBS,18,0,250-201,Friday,9:30:00 AM,10:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,107,intro,CS-107-LBS-09,False
107,CS,Computer Organization and Systems,3,5,2025-2026 Spring,8,LBS,16,0,Thornton 209,Thursday,4:30:00 PM,5:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,107,intro,CS-107-LBS-08,False
107,CS,Computer Organization and Systems,3,5,2025-2026 Spring,3,LBS,19,1,Encina Center 464,Wednesday,3:30:00 PM,4:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,107,intro,CS-107-LBS-03,False
107,CS,Computer Organization and Systems,3,5,2025-2026 Spring,11,LBS,20,0,,,,,,,engineering,107,intro,CS-107-LBS-11,False
107,CS,Computer Organization and Systems,3,5,2025-2026 Spring,5,LBS,16,4,50-51B,Thursday,10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,107,intro,CS-107-LBS-05,False
107,CS,Computer Organization and Systems,3,5,2025-2026 Spring,2,LBS,23,1,Encina West 202,Wednesday,1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,107,intro,CS-107-LBS-02,False
107,CS,Computer Organization and Systems,3,5,2025-2026 Spring,10,LBS,18,1,540-103,Friday,1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,107,intro,CS-107-LBS-10,False
107,CS,Computer Organization and Systems,3,5,2025-2026 Spring,1,LEC,300,157,CODAB80,"Monday,Wednesday,Friday",11:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,107,intro,CS-107-LEC-01,True
107E,CS,Computer Systems from the Ground Up,3,5,2025-2026 Spring,1,LEC,40,39,Gates B12,"Monday,Friday",10:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,107,intro,CS-107E-LEC-01,True
109,CS,Introduction to Probability for Computer Scientists,3,5,2025-2026 Spring,6,DIS,22,0,Thornton 211,Thursday,2:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,109,intro,CS-109-DIS-06,False
109,CS,Introduction to Probability for Computer Scientists,3,5,2025-2026 Spring,8,DIS,20,0,Lathrop 298,Thursday,4:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,109,intro,CS-109-DIS-08,False
109,CS,Introduction to Probability for Computer Scientists,3,5,2025-2026 Spring,10,DIS,24,1,160-319,Friday,10:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,109,intro,CS-109-DIS-10,False
109,CS,Introduction to Probability for Computer Scientists,3,5,2025-2026 Spring,4,DIS,24,1,160-326,Thursday,12:30:00 PM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,109,intro,CS-109-DIS-04,False
109,CS,Introduction to Probability for Computer Scientists,3,5,2025-2026 Spring,12,DIS,20,0,200-219,Friday,12:30:00 PM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,109,intro,CS-109-DIS-12,False
109,CS,Introduction to Probability for Computer Scientists,3,5,2025-2026 Spring,5,DIS,22,3,50-52H,Thursday,1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,109,intro,CS-109-DIS-05,False
109,CS,Introduction to Probability for Computer Scientists,3,5,2025-2026 Spring,13,DIS,18,0,250-201,Friday,12:30:00 PM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,109,intro,CS-109-DIS-13,False
109,CS,Introduction to Probability for Computer Scientists,3,5,2025-2026 Spring,7,DIS,22,1,Thornton 211,Thursday,3:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,109,intro,CS-109-DIS-07,False
109,CS,Introduction to Probability for Computer Scientists,3,5,2025-2026 Spring,2,DIS,18,3,540-103,Thursday,10:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,109,intro,CS-109-DIS-02,False
109,CS,Introduction to Probability for Computer Scientists,3,5,2025-2026 Spring,11,DIS,24,2,160-319,Friday,11:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,109,intro,CS-109-DIS-11,False
109,CS,Introduction to Probability for Computer Scientists,3,5,2025-2026 Spring,3,DIS,40,2,McMurtry Art Building 350,Thursday,11:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,109,intro,CS-109-DIS-03,False
109,CS,Introduction to Probability for Computer Scientists,3,5,2025-2026 Spring,1,LEC,350,204,NVIDIA Auditorium,"Monday,Wednesday,Friday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,109,intro,CS-109-LEC-01,True
109,CS,Introduction to Probability for Computer Scientists,3,5,2025-2026 Spring,9,DIS,21,1,Littlefield 104,Thursday,6:30:00 PM,7:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,109,intro,CS-109-DIS-09,False
111,CS,Operating Systems Principles,3,5,2025-2026 Spring,3,DIS,15,0,Departmental Room,Friday,10:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,111,intro,CS-111-DIS-03,False
111,CS,Operating Systems Principles,3,5,2025-2026 Spring,8,DIS,15,0,Departmental Room,Monday,10:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,111,intro,CS-111-DIS-08,False
111,CS,Operating Systems Principles,3,5,2025-2026 Spring,10,DIS,28,0,60-108,Monday,10:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,111,intro,CS-111-DIS-10,False
111,CS,Operating Systems Principles,3,5,2025-2026 Spring,11,DIS,21,0,Gates100,Monday,1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,111,intro,CS-111-DIS-11,False
111,CS,Operating Systems Principles,3,5,2025-2026 Spring,12,DIS,24,0,160-120,Monday,1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,111,intro,CS-111-DIS-12,False
111,CS,Operating Systems Principles,3,5,2025-2026 Spring,13,DIS,18,0,250-108,Monday,3:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,111,intro,CS-111-DIS-13,False
111,CS,Operating Systems Principles,3,5,2025-2026 Spring,14,DIS,20,0,Lathrop 292,Monday,4:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,111,intro,CS-111-DIS-14,False
111,CS,Operating Systems Principles,3,5,2025-2026 Spring,15,DIS,22,0,50-52H,Monday,5:30:00 PM,6:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,111,intro,CS-111-DIS-15,False
111,CS,Operating Systems Principles,3,5,2025-2026 Spring,6,DIS,22,0,160-323,Friday,2:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,111,intro,CS-111-DIS-06,False
111,CS,Operating Systems Principles,3,5,2025-2026 Spring,7,DIS,28,0,300-303,Friday,3:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,111,intro,CS-111-DIS-07,False
111,CS,Operating Systems Principles,3,5,2025-2026 Spring,9,DIS,12,0,Thornton 209,Monday,10:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,111,intro,CS-111-DIS-09,False
111,CS,Operating Systems Principles,3,5,2025-2026 Spring,4,DIS,23,3,Encina West 202,Friday,1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,111,intro,CS-111-DIS-04,False
111,CS,Operating Systems Principles,3,5,2025-2026 Spring,5,DIS,24,2,160-323,Friday,1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,111,intro,CS-111-DIS-05,False
111,CS,Operating Systems Principles,3,5,2025-2026 Spring,2,DIS,15,1,Departmental Room,Friday,10:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,111,intro,CS-111-DIS-02,False
111,CS,Operating Systems Principles,3,5,2025-2026 Spring,1,LEC,350,174,NVIDIA Auditorium,"Monday,Wednesday,Friday",11:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,111,intro,CS-111-LEC-01,True
112,CS,Operating systems kernel implementation project,3,3,2025-2026 Spring,1,LEC,999,40,Gates B1,"Monday,Wednesday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,112,intro,CS-112-LEC-01,True
131,CS,Computer Vision: Foundations and Applications,3,4,2025-2026 Spring,1,LEC,188,124,Hewlett Teaching Center 201,"Monday,Wednesday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,131,intro,CS-131-LEC-01,True
132,CS,"AI as Technology Accelerator (INTLPOL 332, POLISCI 55)",2,2,2025-2026 Spring,1,SEM,30,0,,,,,,,engineering,132,intro,CS-132-SEM-01,True
143,CS,Compilers,3,4,2025-2026 Spring,1,LEC,999,87,Gates B1,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,143,intro,CS-143-LEC-01,True
146J,CS,Full-Stack Web Programming,3,3,2025-2026 Spring,1,LEC,100,55,CODAB80,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,146,intro,CS-146J-LEC-01,True
151,CS,Logic Programming,3,3,2025-2026 Spring,1,LEC,43,25,Littlefield 107,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,151,intro,CS-151-LEC-01,True
152,CS,"Trust and Safety (COMM 122, INTLPOL 267)",3,3,2025-2026 Spring,4,DIS,28,16,STLC 104,Wednesday,11:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,152,intro,CS-152-DIS-04,False
152,CS,"Trust and Safety (COMM 122, INTLPOL 267)",3,3,2025-2026 Spring,3,DIS,28,23,Lathrop 190,Monday,4:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,152,intro,CS-152-DIS-03,False
152,CS,"Trust and Safety (COMM 122, INTLPOL 267)",3,3,2025-2026 Spring,5,DIS,28,19,300-303,Wednesday,6:30:00 PM,7:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,152,intro,CS-152-DIS-05,False
152,CS,"Trust and Safety (COMM 122, INTLPOL 267)",3,3,2025-2026 Spring,2,DIS,48,24,320-109,Monday,10:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,152,intro,CS-152-DIS-02,False
152,CS,"Trust and Safety (COMM 122, INTLPOL 267)",3,3,2025-2026 Spring,1,LEC,150,95,420-041,"Tuesday,Thursday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,152,intro,CS-152-LEC-01,True
152,CS,"Trust and Safety (COMM 122, INTLPOL 267)",3,3,2025-2026 Spring,6,DIS,28,13,60-108,Friday,10:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,152,intro,CS-152-DIS-06,False
153,CS,Frontier Systems,3,3,2025-2026 Spring,1,LEC,500,415,Hewlett Teaching Center 200,"Tuesday,Thursday",12:00:00 PM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,153,intro,CS-153-LEC-01,True
155,CS,Computer and Network Security,3,3,2025-2026 Spring,1,LEC,200,96,Bishop Auditorium,"Monday,Wednesday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,155,intro,CS-155-LEC-01,True
155,CS,Computer and Network Security,3,3,2025-2026 Spring,2,DIS,50,17,Hewlett Teaching Center 102,Friday,11:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,155,intro,CS-155-DIS-02,False
161,CS,Design and Analysis of Algorithms,3,5,2025-2026 Spring,7,DIS,24,0,Thornton 211,Wednesday,6:30:00 PM,7:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,161,intro,CS-161-DIS-07,False
161,CS,Design and Analysis of Algorithms,3,5,2025-2026 Spring,19,DIS,40,0,380-380D,Friday,11:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,161,intro,CS-161-DIS-19,False
161,CS,Design and Analysis of Algorithms,3,5,2025-2026 Spring,13,DIS,24,0,McMurtry Art Building 360,Thursday,2:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,161,intro,CS-161-DIS-13,False
161,CS,Design and Analysis of Algorithms,3,5,2025-2026 Spring,8,DIS,24,0,,,,,,,engineering,161,intro,CS-161-DIS-08,False
161,CS,Design and Analysis of Algorithms,3,5,2025-2026 Spring,9,DIS,35,0,,,,,,,engineering,161,intro,CS-161-DIS-09,False
161,CS,Design and Analysis of Algorithms,3,5,2025-2026 Spring,17,DIS,28,0,,,,,,,engineering,161,intro,CS-161-DIS-17,False
161,CS,Design and Analysis of Algorithms,3,5,2025-2026 Spring,16,DIS,28,0,,,,,,,engineering,161,intro,CS-161-DIS-16,False
161,CS,Design and Analysis of Algorithms,3,5,2025-2026 Spring,2,DIS,40,0,,,,,,,engineering,161,intro,CS-161-DIS-02,False
161,CS,Design and Analysis of Algorithms,3,5,2025-2026 Spring,3,DIS,40,0,,,,,,,engineering,161,intro,CS-161-DIS-03,False
161,CS,Design and Analysis of Algorithms,3,5,2025-2026 Spring,4,DIS,33,0,,,,,,,engineering,161,intro,CS-161-DIS-04,False
161,CS,Design and Analysis of Algorithms,3,5,2025-2026 Spring,5,DIS,33,0,,,,,,,engineering,161,intro,CS-161-DIS-05,False
161,CS,Design and Analysis of Algorithms,3,5,2025-2026 Spring,14,DIS,40,3,540-108,Thursday,3:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,161,intro,CS-161-DIS-14,False
161,CS,Design and Analysis of Algorithms,3,5,2025-2026 Spring,15,DIS,40,1,540-108,Thursday,4:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,161,intro,CS-161-DIS-15,False
161,CS,Design and Analysis of Algorithms,3,5,2025-2026 Spring,12,DIS,24,1,McMurtry Art Building 360,Thursday,1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,161,intro,CS-161-DIS-12,False
161,CS,Design and Analysis of Algorithms,3,5,2025-2026 Spring,11,DIS,24,1,160-314,Thursday,9:30:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,161,intro,CS-161-DIS-11,False
161,CS,Design and Analysis of Algorithms,3,5,2025-2026 Spring,10,DIS,24,2,160-314,Thursday,8:30:00 AM,9:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,161,intro,CS-161-DIS-10,False
161,CS,Design and Analysis of Algorithms,3,5,2025-2026 Spring,6,DIS,24,2,Thornton 211,Wednesday,5:30:00 PM,6:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,161,intro,CS-161-DIS-06,False
161,CS,Design and Analysis of Algorithms,3,5,2025-2026 Spring,18,DIS,40,2,380-380D,Friday,10:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,161,intro,CS-161-DIS-18,False
161,CS,Design and Analysis of Algorithms,3,5,2025-2026 Spring,1,LEC,999,106,Packrd101,"Monday,Wednesday,Friday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,161,intro,CS-161-LEC-01,True
166,CS,Advanced Data Structures,3,4,2025-2026 Spring,1,LEC,100,54,STLC 114,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,166,intro,CS-166-LEC-01,True
186,CS,How to Make a Moral Agent (PHIL 86),3,3,2025-2026 Spring,1,SEM,35,24,Lathrop 180,"Wednesday,Friday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,186,intro,CS-186-SEM-01,True
194,CS,Software Project,3,3,2025-2026 Spring,1,LEC,250,19,CODAB80,"Monday,Wednesday,Friday",12:30:00 PM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,194,intro,CS-194-LEC-01,True
194W,CS,Software Project (WIM),3,3,2025-2026 Spring,1,LEC,252,122,Departmental Room,"Monday,Wednesday,Friday",12:30:00 PM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,194,intro,CS-194W-LEC-01,True
197,CS,Computer Science Research,3,4,2025-2026 Spring,2,LBS,20,9,Green Earth Sciences150,Tuesday,10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,197,intro,CS-197-LBS-02,False
197,CS,Computer Science Research,3,4,2025-2026 Spring,1,LEC,50,17,CODAB90,Thursday,10:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,197,intro,CS-197-LEC-01,True
197C,CS,Computer Science Research: CURIS Internship Onramp,3,3,2025-2026 Spring,1,LEC,55,1,Departmental Room,Thursday,10:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,197,intro,CS-197C-LEC-01,True
198,CS,Teaching Computer Science,3,4,2025-2026 Spring,3,DIS,15,0,Departmental Room,,,,"Mar 30, 2026","Jun 3, 2026",engineering,198,intro,CS-198-DIS-03,False
198,CS,Teaching Computer Science,3,4,2025-2026 Spring,4,DIS,15,1,Departmental Room,,,,"Mar 30, 2026","Jun 3, 2026",engineering,198,intro,CS-198-DIS-04,False
198,CS,Teaching Computer Science,3,4,2025-2026 Spring,7,DIS,15,1,Departmental Room,,,,"Mar 30, 2026","Jun 3, 2026",engineering,198,intro,CS-198-DIS-07,False
198,CS,Teaching Computer Science,3,4,2025-2026 Spring,6,DIS,15,0,Departmental Room,,,,"Mar 30, 2026","Jun 3, 2026",engineering,198,intro,CS-198-DIS-06,False
198,CS,Teaching Computer Science,3,4,2025-2026 Spring,5,DIS,15,1,Departmental Room,,,,"Mar 30, 2026","Jun 3, 2026",engineering,198,intro,CS-198-DIS-05,False
198,CS,Teaching Computer Science,3,4,2025-2026 Spring,2,DIS,15,5,Departmental Room,,,,"Mar 30, 2026","Jun 3, 2026",engineering,198,intro,CS-198-DIS-02,False
198,CS,Teaching Computer Science,3,4,2025-2026 Spring,1,LEC,50,8,CODAB90,Monday,7:30:00 PM,8:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,198,intro,CS-198-LEC-01,True
198B,CS,Additional Topics in Teaching Computer Science,1,1,2025-2026 Spring,1,LEC,30,16,160-127,Monday,6:30:00 PM,7:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,198,intro,CS-198B-LEC-01,True
210B,CS,Industry Innovation Lab,3,4,2025-2026 Spring,1,LEC,50,44,McMurtry Art Building Oshman,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,210,mid,CS-210B-LEC-01,True
212,CS,Operating Systems and Systems Programming,3,5,2025-2026 Spring,1,LEC,999,17,Gates B1,"Monday,Wednesday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,212,mid,CS-212-LEC-01,True
220,CS,"Researching, Presenting and Publishing Work in AI & Education (EDUC 481)",2,4,2025-2026 Spring,1,SEM,24,2,ANKO 106,"Wednesday,Friday",12:30:00 PM,1:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,220,mid,CS-220-SEM-01,True
221,CS,Artificial Intelligence: Principles and Techniques,3,4,2025-2026 Spring,1,LEC,500,246,Hewlett Teaching Center 200,"Monday,Wednesday",10:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,221,mid,CS-221-LEC-01,True
221M,CS,Mechanistic Interpretability,3,3,2025-2026 Spring,1,LEC,30,38,McMurtry Art Building Oshman,"Monday,Wednesday",2:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,221,mid,CS-221M-LEC-01,True
224R,CS,Deep Reinforcement Learning,3,3,2025-2026 Spring,1,LEC,999,555,NVIDIA Auditorium,"Wednesday,Friday",9:30:00 AM,10:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,224,mid,CS-224R-LEC-01,True
225A,CS,Experimental Robotics,3,3,2025-2026 Spring,1,LEC,50,34,Gates B12,"Tuesday,Thursday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,225,mid,CS-225A-LEC-01,True
227B,CS,General Game Playing,3,3,2025-2026 Spring,1,LEC,105,87,Departmental Room,Wednesday,4:30:00 PM,6:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,227,mid,CS-227B-LEC-01,True
229,CS,Machine Learning (STATS 229),3,4,2025-2026 Spring,1,LEC,999,249,NVIDIA Auditorium,"Monday,Wednesday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,229,mid,CS-229-LEC-01,True
231N,CS,Deep Learning for Computer Vision,3,4,2025-2026 Spring,1,LEC,650,510,NVIDIA Auditorium,"Tuesday,Thursday",12:00:00 PM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,231,mid,CS-231N-LEC-01,True
233,CS,Geometric and Topological Data Analysis (CME 251),3,3,2025-2026 Spring,1,LEC,120,26,CODAB90,"Monday,Wednesday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,233,mid,CS-233-LEC-01,True
235,CS,"Computational Methods for Biomedical Image Analysis and Interpretation (BMDS 260, BMP 260, RAD 260)",3,3,2025-2026 Spring,1,LEC,70,25,Beckman Center B060,"Monday,Wednesday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,235,mid,CS-235-LEC-01,True
240LX,CS,"Advanced Systems Laboratory, Accelerated",3,3,2025-2026 Spring,2,LBS,60,46,Y2E2 111,"Tuesday,Thursday",7:30:00 PM,10:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,240,mid,CS-240LX-LBS-02,False
240LX,CS,"Advanced Systems Laboratory, Accelerated",3,3,2025-2026 Spring,1,LEC,90,50,Y2E2 111,"Tuesday,Thursday",5:30:00 PM,7:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,240,mid,CS-240LX-LEC-01,True
247A,CS,Design for Artificial Intelligence (SYMSYS 195A),3,4,2025-2026 Spring,1,LEC,36,23,320-109,"Wednesday,Friday",1:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,247,mid,CS-247A-LEC-01,True
247G,CS,Design for Play (SYMSYS 195G),3,4,2025-2026 Spring,1,LEC,140,53,CODAB60,"Tuesday,Thursday",1:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,247,mid,CS-247G-LEC-01,True
254B,CS,Computational Complexity II,3,3,2025-2026 Spring,1,LEC,49,25,Hewlett Teaching Center 103,"Monday,Wednesday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,254,mid,CS-254B-LEC-01,True
259Q,CS,Quantum Computing,3,3,2025-2026 Spring,1,LEC,252,113,NVIDIA Auditorium,"Tuesday,Thursday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,259,mid,CS-259Q-LEC-01,True
270,CS,Modeling Biomedical Systems (BMDS 210),3,3,2025-2026 Spring,1,LEC,16,7,Thornton 102,"Monday,Wednesday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,270,mid,CS-270-LEC-01,True
272,CS,"Introduction to Biomedical Informatics Research Methodology (BIOE 212, BMDS 212, GENE 212)",3,5,2025-2026 Spring,1,LEC,50,0,"Alway Building, Room M112","Tuesday,Thursday",12:00:00 PM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,272,mid,CS-272-LEC-01,True
272H,CS,"Methods for Reproducible Population Health and Clinical Research (BMDS 244, EPI 203, HRP 203)",2,2,2025-2026 Spring,1,LEC,18,0,Encina Commons 119,Tuesday,3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,272,mid,CS-272H-LEC-01,True
273B,CS,"Deep Learning in Genomics and Biomedicine (BMDS 273, GENE 236)",3,3,2025-2026 Spring,1,LEC,120,49,"Alway Building, Room M106","Monday,Wednesday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,273,mid,CS-273B-LEC-01,True
273C,CS,"Cloud Computing for Biology and Healthcare (BMDS 222, GENE 222)",3,3,2025-2026 Spring,1,LEC,70,32,"Alway Building, Room M106","Tuesday,Thursday",4:30:00 PM,6:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,273,mid,CS-273C-LEC-01,True
273D,CS,Generalization and Causality in Biohealth (STATS 354),1,3,2025-2026 Spring,1,LEC,37,4,380-380F,"Monday,Wednesday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,273,mid,CS-273D-LEC-01,True
273D,CS,Generalization and Causality in Biohealth (STATS 354),1,3,2025-2026 Spring,2,LEC,37,4,380-380F,"Monday,Wednesday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,273,mid,CS-273D-LEC-02,True
278,CS,"Social Computing (SOC 174, SOC 274)",3,4,2025-2026 Spring,7,DIS,18,3,50-52H,Thursday,2:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,278,mid,CS-278-DIS-07,False
